,energy,Cs-1:9-s up,Cs-1:9-s down,Cs-1:9-p up,Cs-1:9-p down,Cs-1:9-d up,Cs-1:9-d down,Ag-9-10-11-12-s up,Ag-9-10-11-12-s down,Ag-9-10-11-12-p up,Ag-9-10-11-12-p down,Ag-9-10-11-12-d up,Ag-9-10-11-12-d down,Fe-py up,Fe-py down,Fe-pz up,Fe-pz down,Fe-px up,Fe-px down,Cl up,Cl down
4222,-4.1138965,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
4223,-4.0918965,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
4224,-4.0698965,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
4225,-4.0488965,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
4226,-4.0268965,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
4227,-4.0048965,0.00034978,-0.00034980000000000005,0.00277324,-0.00277324,0.0009898914,-0.0009898914,0.067017,-0.067028,0.0007783899999999999,-0.0007784000000000001,0.018892600000000002,-0.0188926,0.0033899,-0.0033899,0.0028615,-0.0028614,0.0025422,-0.0025422,0.6341899200000001,-0.63418992
4228,-3.9828965,0.00074408,-0.0007440799999999999,0.0063964,-0.0063964,0.00214452294,-0.0021445229099999997,0.14357999999999999,-0.14357999999999999,0.0019245999999999998,-0.0019245999999999998,0.051873600000000006,-0.051873600000000006,0.0071519999999999995,-0.007152,0.0054511,-0.0054512,0.00635,-0.006350000000000001,1.3839554200000002,-1.3839574599999998
4229,-3.9608964999999996,0.0014332,-0.0014332000000000004,0.014698,-0.014698,0.0046024246,-0.0046026247,0.3007,-0.30071,0.0048618,-0.004861600000000001,0.160837,-0.16083799999999998,0.014437000000000002,-0.014438,0.008799999999999999,-0.0088,0.016655,-0.016655,2.9984984,-2.9984983999999995
4230,-3.9388965000000002,0.0023171999999999997,-0.0023172,0.0320492,-0.0320492,0.009768563400000001,-0.0097685635,0.6146,-0.6146,0.010682,-0.010682,0.516721,-0.516722,0.027761,-0.027761,0.012794000000000002,-0.012794,0.04132,-0.041319999999999996,6.399296600000001,-6.399298600000001
4231,-3.9168965,0.002022,-0.002022,0.029057,-0.0290572,0.007037989000000001,-0.007037988900000001,0.4437,-0.4437,0.0106402,-0.010640199999999999,0.396613,-0.396634,0.028138,-0.028128,0.011248,-0.011248000000000001,0.022881999999999996,-0.022882,4.792353200000001,-4.7923532
4232,-3.8948964999999998,0.002488,-0.0024879999999999998,0.0436146,-0.0436146,0.008892333200000001,-0.0088925333,0.5566,-0.5566,0.014479,-0.014479000000000002,0.681325,-0.6813259999999999,0.040962000000000005,-0.040962,0.010826,-0.010826,0.030105999999999997,-0.030106,6.317830000000001,-6.317822
4233,-3.8728964999999995,0.0026352,-0.0026352,0.05451480000000001,-0.0545148,0.009665987999999997,-0.009665988,0.5904,-0.5904,0.0185554,-0.0185554,0.899418,-0.8994279999999999,0.048322,-0.048322000000000004,0.010124000000000001,-0.010124000000000001,0.03195,-0.031950000000000006,7.068324500000001,-7.068424400000001
4234,-3.8508965,0.0024232000000000004,-0.0024232,0.05977559999999999,-0.05977559999999999,0.009912191999999998,-0.009912191999999998,0.5966,-0.5965999999999999,0.0196104,-0.0196104,1.140341,-1.1403400000000001,0.053492000000000005,-0.053492,0.009162,-0.009162,0.031082,-0.031082,7.475408400000002,-7.4753663999999995
4235,-3.8288965,0.002316,-0.002316,0.062499200000000005,-0.06250320000000001,0.007583671,-0.0075836689999999995,0.481,-0.481,0.019651000000000002,-0.019651000000000002,0.9834059999999999,-0.983406,0.03537,-0.03537,0.009089999999999999,-0.00909,0.032479999999999995,-0.032479999999999995,6.2370292,-6.2370292
4236,-3.8068964999999997,0.0022107999999999997,-0.0022107999999999997,0.059032,-0.05903199999999999,0.007447888000000001,-0.007447888000000001,0.46618,-0.46618000000000004,0.0197216,-0.0197216,0.98283,-0.9828299999999999,0.03638,-0.03638,0.010546,-0.010546,0.025526999999999998,-0.025526,6.073940399999999,-6.0739404000000015
4237,-3.7848965000000003,0.0021288,-0.0021288,0.06478400000000001,-0.06478400000000001,0.006956912000000001,-0.006956912000000001,0.44611999999999996,-0.44612,0.0199402,-0.0199402,1.1117134000000002,-1.1117134,0.036626000000000006,-0.036626,0.009698,-0.009697999999999998,0.0241,-0.0241,6.0564844,-6.0564844
4238,-3.7628965,0.0019388,-0.0019388,0.07086400000000001,-0.07086400000000001,0.00623455,-0.006234551,0.40934000000000004,-0.40934000000000004,0.020267599999999997,-0.020267599999999997,1.2855298,-1.2855298000000002,0.03509,-0.03509,0.00753,-0.00753,0.024492,-0.024492000000000003,5.9471568999999995,-5.9471969
4239,-3.7408965,0.0018392,-0.0018392,0.08232760000000001,-0.08232760000000001,0.005132516,-0.005132516000000002,0.38338,-0.38338000000000005,0.0195304,-0.019530400000000003,1.4701587999999999,-1.4701588,0.038262,-0.038262000000000004,0.005698,-0.005698,0.019462,-0.019462,5.8946088,-5.8946098
4240,-3.7188964999999996,0.0014368000000000002,-0.0014368000000000002,0.077662,-0.07766199999999998,0.0036804869999999996,-0.003680602,0.28956,-0.28956,0.0175644,-0.0175644,1.4000904000000003,-1.3999904,0.030672000000000005,-0.030672,0.0040961999999999995,-0.0040961999999999995,0.016663999999999998,-0.016664,4.907028,-4.907027999999999
4241,-3.6968965000000003,0.000894,-0.000894,0.0824,-0.0824,0.002803695,-0.0028036940000000002,0.18234,-0.18234,0.016495199999999998,-0.0164952,2.0771898,-2.0771897999999998,0.027414,-0.027412,0.0131014,-0.0131014,0.013796,-0.013796,4.849083599999999,-4.8490857
4242,-3.6748965,0.0007268800000000001,-0.0007268800000000001,0.100168,-0.10016800000000001,0.002511658,-0.00251166,0.11295999999999999,-0.11296,0.017946800000000002,-0.0179468,2.9285178,-2.9285178,0.031432,-0.031432,0.01583,-0.01583,0.019415,-0.019416,5.415911599999999,-5.415909600000001
4243,-3.6528964999999998,0.0006688,-0.0006688,0.17052,-0.17052,0.004142876,-0.004142876,0.08643999999999999,-0.08643999999999999,0.0275728,-0.0275728,6.2247706,-6.2247706,0.053462,-0.05346200000000001,0.023426,-0.023426000000000002,0.04734,-0.04734,9.6974603,-9.6970601
4244,-3.6308964999999995,0.0005612,-0.0005612,0.218668,-0.218668,0.0056352500000000005,-0.005635052,0.08810000000000001,-0.0881,0.0422394,-0.042239399999999996,8.724178,-8.724178,0.06906,-0.06906,0.03107,-0.03107,0.05984,-0.05984,13.2509284,-13.250938399999999
4245,-3.6088965,0.00037867999999999995,-0.00037867999999999995,0.18446400000000002,-0.18446400000000002,0.0050901720000000004,-0.0050901720000000004,0.05338,-0.05338,0.0419188,-0.0419188,8.1169495,-8.116849499999999,0.05742,-0.05742,0.03284,-0.032839999999999994,0.047139999999999994,-0.04714,12.0526651,-12.052664899999998
4246,-3.5868965,0.00037027999999999996,-0.00037027999999999996,0.15614,-0.15614,0.004649048,-0.004649048,0.044226,-0.044226,0.043147000000000005,-0.043145,7.5565612,-7.556561199999999,0.05254,-0.052539999999999996,0.032015,-0.032015999999999996,0.02867,-0.02867,11.183802799999999,-11.1838128
4247,-3.5648964999999997,0.00037764,-0.00037764000000000005,0.12181800000000001,-0.12182000000000001,0.004201885000000001,-0.0042018839999999995,0.021720000000000003,-0.021720000000000003,0.049638,-0.049638,4.370979999999999,-4.370979999999999,0.032934,-0.032934,0.027632,-0.027632000000000004,0.024646,-0.024646,7.496957999999999,-7.4975580000000015
4248,-3.5428965000000003,0.00044940000000000003,-0.0004494,0.121819,-0.12181599999999998,0.004728304,-0.0047283,0.02018,-0.02018,0.060382000000000005,-0.060382,3.7928278000000004,-3.7928278000000004,0.028475,-0.028474,0.030776000000000005,-0.030776,0.02599,-0.02599,7.243660799999998,-7.243660699999999
4249,-3.5208965,0.0005367200000000001,-0.0005367200000000001,0.124096,-0.124096,0.005245448000000001,-0.005245448000000001,0.021655999999999998,-0.021656,0.071154,-0.071154,2.976419,-2.976419,0.024916,-0.024916,0.033972,-0.033972,0.027938,-0.027937999999999998,6.7750073,-6.7750076
4250,-3.4988965,0.00068244,-0.00068244,0.15087199999999998,-0.15087199999999998,0.006279733,-0.006279732,0.026306,-0.026305999999999996,0.091456,-0.09145600000000001,2.8083080000000002,-2.808308,0.028507000000000005,-0.028507,0.039113,-0.039113999999999996,0.031854,-0.031854,7.478765100000002,-7.4787652
4251,-3.4768964999999996,0.0010948000000000002,-0.0010948,0.18968400000000002,-0.18968200000000002,0.008263909000000002,-0.008264105000000002,0.036664,-0.036664,0.129674,-0.129674,2.333468,-2.333368,0.022798,-0.022798,0.05695800000000001,-0.056958,0.038661999999999995,-0.038662,8.6715332,-8.6713342
4252,-3.4548965000000003,0.0010692,-0.0010692,0.179748,-0.179748,0.00862308,-0.008623078000000001,0.032299,-0.032298,0.13628,-0.13628,2.0203800000000003,-2.02038,0.020412,-0.020412,0.056150000000000005,-0.05615,0.038313999999999994,-0.038314,8.556374799999999,-8.5563958
4253,-3.4328965,0.0011692,-0.0011692000000000002,0.19313200000000003,-0.19313200000000003,0.009596664999999997,-0.009596664,0.032783,-0.032782,0.155399,-0.155399,1.96848,-1.968481,0.020724,-0.020724,0.060883999999999994,-0.060884,0.040104,-0.040104,9.315408000000001,-9.315448
4254,-3.4108964999999998,0.001248,-0.001248,0.20574,-0.20574,0.010490105000000001,-0.010490104,0.0297,-0.0297,0.173112,-0.173112,1.907714,-1.9077120000000003,0.017227,-0.017228,0.067856,-0.067856,0.04327399999999999,-0.04327399999999999,9.995005999999997,-9.995004000000002
4255,-3.3888964999999995,0.0013252000000000001,-0.0013252000000000001,0.21688399999999997,-0.216888,0.011227764000000001,-0.011227766,0.024775000000000002,-0.024773999999999997,0.188622,-0.188622,1.7718610000000004,-1.771862,0.012618,-0.012618,0.073634,-0.073634,0.047168,-0.047168,10.4921624,-10.4921824
4256,-3.3668965,0.001126,-0.0011259999999999998,0.15306799999999998,-0.15307600000000002,0.009793669999999999,-0.009792869,0.014911999999999998,-0.014911999999999998,0.15575,-0.155748,1.409352,-1.4093530000000003,0.012698,-0.01271,0.064178,-0.064164,0.030828,-0.030828,8.6030606,-8.6023596
4257,-3.3448965,0.0009876,-0.0009876,0.098802,-0.098804,0.008695002,-0.008695405,0.011068,-0.011068,0.12628499999999998,-0.12628699999999998,1.130699,-1.1307,0.01424,-0.014313,0.05305,-0.05298,0.017703999999999998,-0.017704,6.9722650999999995,-6.9725701
4258,-3.3228964999999997,0.0008354,-0.0008354399999999999,0.062136,-0.062132999999999994,0.006447309,-0.006447409999999999,0.00931,-0.009309999999999999,0.09446299999999999,-0.094466,0.9220280000000001,-0.9220280000000002,0.01508,-0.015262,0.029457999999999998,-0.029276999999999997,0.01422,-0.014221000000000001,5.2465526,-5.246569300000001
4259,-3.3008965000000003,0.0005973199999999999,-0.00059732,0.054625999999999994,-0.054627,0.005143061000000001,-0.005143063999999999,0.00705,-0.007050000000000001,0.0792094,-0.0792166,0.749366,-0.7493660000000001,0.011010599999999999,-0.0114768,0.016928,-0.016462,0.0161836,-0.0161836,4.2861844,-4.2861284
4260,-3.2788965,0.0005410600000000001,-0.00054106,0.05256000000000001,-0.05256199999999999,0.005903800999999999,-0.005903884000000001,0.005302,-0.005301999999999999,0.0813576,-0.08135919999999999,0.5882803999999999,-0.5882934,0.012027,-0.0122117,0.009644,-0.00946,0.021752300000000002,-0.0217523,4.191366690000001,-4.19117068
4261,-3.2578965,0.00046278,-0.0004628000000000001,0.0523054,-0.0523062,0.0071798669999999995,-0.007179873,0.0034395,-0.0034395,0.08350020000000001,-0.0835052,0.30063599999999996,-0.3006258,0.0155086,-0.014958800000000001,0.0029938,-0.0035425999999999995,0.0263329,-0.026332900000000003,4.014499400000001,-4.0145136500000005
4262,-3.2358965,0.00055616,-0.00055616,0.102378,-0.10238000000000001,0.0062745703,-0.006274370600000001,0.00041629000000000004,-0.0004163,0.091509862,-0.091498912,0.151149,-0.151148,0.00460026,-0.004520467,0.0352986,-0.0353804,0.00979041,-0.009790410000000001,4.2631769880000006,-4.2631884960000015
4263,-3.2138964999999997,0.0015192,-0.0015192,0.14106000000000002,-0.141044,0.009874292000000002,-0.009874594,0.002078,-0.002078,0.149473891,-0.149467882,0.33655799999999997,-0.33655799999999997,0.00584856,-0.00583835,0.0471612,-0.04717140000000001,0.025276800000000002,-0.025276800000000002,7.110658440000001,-7.110748840000001
4264,-3.1918965000000004,0.0024619999999999993,-0.002462,0.15596,-0.15596100000000002,0.011740543999999999,-0.011740346,0.0029822,-0.0029822,0.18738284,-0.18738284,0.409968,-0.40995800000000004,0.004740940000000001,-0.00474094,0.048259,-0.048259,0.041120000000000004,-0.041120000000000004,8.954609876000001,-8.954611876000003
4265,-3.1698965,0.0029807999999999996,-0.0029807999999999996,0.16068,-0.16068,0.012433074999999998,-0.012433063999999999,0.0058344,-0.0058345,0.23021212000000002,-0.23021211,0.56236,-0.56236,0.00929934,-0.00929936,0.055836,-0.055836000000000004,0.033478400000000005,-0.0334784,10.94820568,-10.948195779999999
4266,-3.1478965,0.004226,-0.0042257,0.15537600000000001,-0.15538000000000002,0.014121259999999998,-0.01412129,0.006602,-0.006602,0.2768378,-0.2768378,0.618674,-0.618674,0.0170904,-0.015410799999999999,0.0484574,-0.050137,0.044878,-0.044878,13.1364442,-13.134788999999996
4267,-3.1258964999999996,0.0047194,-0.0047196,0.15378799999999998,-0.153792,0.013814620000000001,-0.013814419999999999,0.006364,-0.006364,0.2984158,-0.2984162,0.564766,-0.564779,0.0254336,-0.0273087,0.044008000000000005,-0.04213399999999999,0.026042,-0.026042,13.850109199999999,-13.851019200000003
4268,-3.1038965000000003,0.007565200000000001,-0.0075668,0.15143600000000002,-0.15143600000000002,0.01630297,-0.01630553,0.0078146,-0.0078147,0.3640894,-0.36408910000000005,0.672226,-0.672226,0.030187399999999996,-0.030684799999999998,0.045572,-0.045054000000000004,0.014155999999999998,-0.014157,16.7510918,-16.751250499999998
4269,-3.0818965,0.0014869199999999999,-0.00148692,0.1192,-0.1192,0.00859676,-0.00859676,0.0044537,-0.004453800000000001,0.26922929,-0.26922929,0.219364,-0.219364,0.00956928,-0.00956928,0.01117431,-0.01117632,0.00416796,-0.00416796,11.34440234,-11.344412340000002
4270,-3.0598965,0.015696,-0.015691999999999998,0.04616000000000001,-0.04616000000000001,0.006371259000000001,-0.00637158,0.0010598,-0.0010597999999999998,0.0727162,-0.0727262,0.630238,-0.630238,0.003501,-0.0035009999999999998,0.0073948,-0.007394799999999999,0.0006520600000000001,-0.00065206,4.43242451,-4.432228499999999
4271,-3.0378965,0.017688000000000002,-0.017688000000000002,0.0318272,-0.0318272,0.005348068,-0.005348107999999999,0.00021358,-0.00021358,0.00442426,-0.00442428,0.7353462000000001,-0.7353262,0.00059588,-0.0005959,0.0018752,-0.0018752,8.044000000000001e-05,-8.044e-05,1.75649528,-1.7564952800000004
4272,-3.0158965,0.023763999999999997,-0.023763999999999997,0.0522952,-0.0522952,0.007134720000000001,-0.007134720000000001,0.0004454,-0.00044540000000000004,0.004220120000000001,-0.00422012,1.0299452,-1.0299452,0.00039884,-0.00039883999999999997,0.0012506,-0.0012506,0.00011352,-0.00011352000000000001,2.3165480400000003,-2.31654804
4273,-2.9938965,0.0286,-0.0286,0.08015720000000001,-0.0801572,0.00853918,-0.0085392,0.0007782,-0.0007781999999999999,0.0043026,-0.0043026,1.307988,-1.307988,0.000245822,-0.00024582200000000003,0.00077552,-0.00077552,0.0001456,-0.0001456,2.8342284799999997,-2.83422848
4274,-2.9718964999999997,0.032712,-0.032712,0.11250479999999999,-0.11250080000000001,0.00973572,-0.00973572,0.0012588,-0.0012588,0.0048674,-0.0048674,1.5858242,-1.5858244,0.000180602,-0.00018060199999999998,0.00048096,-0.00048096,0.00017225999999999998,-0.00017225999999999998,3.3543018399999998,-3.3543018399999998
4275,-2.9498965,0.038296,-0.038296,0.15758919999999998,-0.1575932,0.01141548,-0.011415480000000002,0.0018806,-0.0018806,0.006055,-0.006055,1.9616928,-1.9616928,0.00017117,-0.00017117,0.0005080600000000001,-0.0005080600000000001,0.00020254000000000002,-0.00020254000000000002,4.0907538,-4.090754800000001
4276,-2.9278965,0.045295999999999996,-0.045296,0.19402800000000003,-0.194028,0.01360964,-0.01360964,0.002966,-0.002966,0.0079471,-0.0079471,2.3999742,-2.3999742,0.000162542,-0.00016254199999999998,0.00056462,-0.00056462,0.00024928,-0.00024928,4.97493356,-4.97493356
4277,-2.9058965,0.051296,-0.051300000000000005,0.201652,-0.201652,0.015374079999999998,-0.015374079999999998,0.0045060000000000005,-0.004506,0.0100266,-0.0100266,2.7101059999999997,-2.7101059999999997,0.0001557,-0.00015570000000000002,0.000612,-0.000612,0.00029542,-0.00029541999999999996,5.677616200000001,-5.6776152
4278,-2.8838964999999996,0.057392,-0.057392,0.234844,-0.23484400000000005,0.01738124,-0.01738124,0.006206,-0.006206,0.012290599999999999,-0.0122906,3.1609682,-3.1609682,0.00010748,-0.00010748000000000001,0.0006838,-0.0006837999999999999,0.00043883999999999997,-0.00043884,6.50507,-6.505090000000001
4279,-2.8618965,0.05553200000000001,-0.05553200000000001,0.36346799999999996,-0.36346799999999996,0.01718324,-0.017183240000000002,0.008624,-0.008624,0.010771600000000001,-0.0107716,3.6644543999999994,-3.6644534,9.044000000000001e-05,-9.044e-05,0.00060346,-0.00060346,0.00024573,-0.00024572,6.9923058000000005,-6.992305599999998
4280,-2.8398965,0.046044,-0.046048000000000006,0.29832800000000004,-0.29832800000000004,0.01438868,-0.014388709999999999,0.010762999999999998,-0.010762999999999998,0.00895,-0.00895,3.285487,-3.285477,0.00010439999999999999,-0.00010439999999999999,0.00043813999999999995,-0.00043814,0.00021234000000000002,-0.00021234,5.947379100000001,-5.9474014
4281,-2.8178965,0.045268,-0.045268,0.341348,-0.341338,0.01444128,-0.01444108,0.015164,-0.015163000000000001,0.0088068,-0.0088068,3.822856,-3.822756,0.0001638,-0.00016380000000000002,0.00033618,-0.00033618,0.00024478,-0.00024478,6.263554,-6.263593999999999
4282,-2.7958965,0.039119999999999995,-0.039119999999999995,0.37259200000000003,-0.37259200000000003,0.012974400000000002,-0.012974400000000002,0.030994999999999998,-0.030996,0.0088824,-0.0088825,4.47683,-4.47684,0.00037925999999999997,-0.00037926,0.00028214,-0.00028216,0.00033136,-0.00033136000000000005,6.2188616,-6.218917600000001
4283,-2.7738965,0.038488,-0.038488,0.38315999999999995,-0.38316,0.0133628,-0.0133628,0.035613,-0.035612,0.013326,-0.013326000000000001,5.04289,-5.0427800000000005,0.0007836800000000001,-0.0007835800000000001,0.0005264,-0.0005264,0.00042975,-0.00042975,6.527222799999999,-6.5272228000000005
4284,-2.7518965,0.033752000000000004,-0.033752,0.25982,-0.25982,0.0111714,-0.0111712,0.03766,-0.037661,0.012749200000000002,-0.0127492,3.94932,-3.94933,0.00040764,-0.00040764,0.0006487999999999999,-0.0006488,0.0004998,-0.0004997999999999999,5.4330068,-5.4330088
4285,-2.7298964999999997,0.035151999999999996,-0.035152,0.48329999999999995,-0.48332,0.0129592,-0.0129592,0.063,-0.063,0.0196316,-0.0196326,5.98404,-5.984249999999999,0.0007124400000000001,-0.00071244,0.0012058,-0.0012058000000000001,0.0010166,-0.0010165999999999999,7.3122240000000005,-7.312234000000002
4286,-2.7078965,0.0384,-0.0384,0.56508,-0.56508,0.0153936,-0.0153936,0.09368000000000001,-0.09368,0.025670400000000003,-0.025670399999999996,7.5058,-7.5058,0.0010456299999999999,-0.0010456299999999999,0.0016939999999999998,-0.0016939999999999998,0.0014443,-0.0014444000000000002,8.647371199999998,-8.647371200000002
4287,-2.6858965,0.037828,-0.037828,0.59432,-0.59432,0.015600000000000001,-0.015600000000000001,0.07452,-0.07452,0.029994,-0.029994,8.4873,-8.487300000000001,0.0017150000000000002,-0.001715,0.0020238,-0.0020238,0.0013912,-0.0013912,8.847944400000001,-8.8479444
4288,-2.6638965,0.024572000000000004,-0.024571999999999997,0.62528,-0.6252800000000001,0.013711800000000003,-0.013712000000000002,0.07322000000000001,-0.07322,0.027018,-0.027017999999999997,8.12744,-8.12744,0.0014575999999999999,-0.0014575999999999999,0.0018798000000000003,-0.0018798,0.00130082,-0.0013008199999999998,7.9086508,-7.908650799999999
4289,-2.6418964999999996,0.02212,-0.022116000000000004,0.5242,-0.5242,0.0127408,-0.012740000000000001,0.08182,-0.08182,0.025356200000000002,-0.0253564,7.5564,-7.5564,0.0010766,-0.0010766,0.0019321999999999998,-0.0019322,0.00151704,-0.00151704,7.1114408000000005,-7.1114408000000005
4290,-2.6198965,0.034776,-0.034776,0.7904399999999999,-0.7904399999999999,0.021332,-0.0213318,0.10116,-0.10116,0.0347598,-0.03475980000000001,12.40302,-12.403220000000001,0.0010808,-0.0010808,0.0024063999999999995,-0.0024064,0.0020822,-0.0020821,10.900852,-10.901952
4291,-2.5978965,0.025579999999999995,-0.025584,0.6099999999999999,-0.6099999999999999,0.0179421,-0.0179424,0.09179,-0.09179,0.041095,-0.041095,11.24566,-11.245659999999999,0.0011596,-0.0011596,0.0026957999999999995,-0.0026958,0.0025136,-0.0025136000000000004,9.079495200000002,-9.079395200000002
4292,-2.5758965,0.021912,-0.021911999999999994,0.6983999999999999,-0.69844,0.021171999999999996,-0.021172399999999997,0.07974,-0.07974,0.0356236,-0.0356234,13.9315,-13.9316,0.0013484,-0.0013484,0.0025232,-0.0025232,0.0020506,-0.0020506,9.452850800000002,-9.4528508
4293,-2.5538965,0.018816,-0.018812000000000002,1.0344,-1.0343999999999998,0.0382584,-0.0382584,0.11345999999999999,-0.11346,0.033078,-0.033077999999999996,22.83804,-22.83794,0.0018705999999999998,-0.0018706,0.0019746,-0.0019746,0.0016674,-0.0016673999999999999,13.132836000000001,-13.132836
4294,-2.5318965,0.0088316,-0.0088284,0.8678400000000001,-0.8678600000000001,0.038442199999999996,-0.0384408,0.08597,-0.08597,0.028342,-0.028341199999999997,20.772140000000004,-20.770139999999998,0.0011256,-0.0011254,0.0019184,-0.0019186,0.0010696,-0.0010696,11.374409199999999,-11.3740092
4295,-2.5098965,0.0082764,-0.0082764,0.54755,-0.5475599999999999,0.0374234,-0.0374251,0.05328599999999999,-0.053286,0.0278746,-0.0278726,16.071879999999997,-16.07198,0.0007801599999999999,-0.00077898,0.0017946,-0.0017958000000000002,0.0009228,-0.0009227999999999999,9.320704000000001,-9.321065999999998
4296,-2.4878964999999997,0.00918,-0.00918,0.4296,-0.42962999999999996,0.033825499999999994,-0.033829,0.05446,-0.05446000000000001,0.0441388,-0.044137800000000005,15.40915,-15.40956,0.001427,-0.0014286,0.0025662,-0.0025650000000000004,0.0020717999999999995,-0.0020718,9.031579,-9.0315012
4297,-2.4668965,0.008591999999999999,-0.008591999999999999,0.267135,-0.267086,0.025471699999999996,-0.025468799999999996,0.0464,-0.0464,0.034673899999999994,-0.0346738,12.315579999999999,-12.316479999999999,0.0012079999999999999,-0.0012079999999999999,0.001803,-0.001803,0.0020178,-0.0020178,6.788671200000001,-6.788830999999999
4298,-2.4448965,0.0082168,-0.0082168,0.167698,-0.16769799999999999,0.01471592,-0.014715520000000001,0.042958,-0.042957999999999996,0.029487400000000004,-0.0294875,5.39872,-5.39863,0.0012559,-0.0012559,0.0014418,-0.0014418,0.00144386,-0.00144386,4.6541619999999995,-4.654182
4299,-2.4228965000000002,0.007880000000000002,-0.00788,0.159976,-0.15997899999999998,0.01321302,-0.013212739999999999,0.031091,-0.03109,0.024493,-0.024493,3.6845799999999995,-3.6845799999999995,0.00115742,-0.0011574200000000002,0.0010892,-0.0010892,0.0013023400000000001,-0.00130234,4.375839999999999,-4.375838
4300,-2.4008965,0.010532,-0.010532,0.23485000000000003,-0.23485199999999998,0.020207600000000003,-0.0202072,0.036206,-0.036206,0.032025700000000004,-0.0320246,4.763249999999999,-4.76314,0.00181054,-0.0018105400000000002,0.001879,-0.001879,0.00139056,-0.0013905599999999999,6.565523600000001,-6.5657636
4301,-2.3788964999999997,0.01566,-0.01566,0.35550600000000004,-0.35551600000000005,0.031731800000000004,-0.031732,0.04426,-0.044259999999999994,0.0390864,-0.0390874,6.286919999999999,-6.28692,0.0023238,-0.0023238,0.0025352,-0.0025351999999999996,0.00161916,-0.0016191600000000001,9.9420608,-9.9417608
4302,-2.3568965,0.012060000000000001,-0.012060000000000001,0.25343200000000005,-0.25343200000000005,0.0229797,-0.022979599999999996,0.033281000000000005,-0.033282,0.0337784,-0.0337784,4.886980000000001,-4.887080000000001,0.0018106599999999997,-0.00181066,0.0015922000000000002,-0.0015922,0.0014098599999999998,-0.0014098599999999998,7.344583999999999,-7.344564000000001
4303,-2.3348965,0.00888,-0.00888,0.187627,-0.18762800000000002,0.01857232,-0.01857232,0.023656,-0.023655999999999996,0.0333742,-0.0333742,4.2439,-4.2439,0.0013781800000000001,-0.0013781800000000001,0.0014446,-0.0014445999999999999,0.00153168,-0.00153168,5.8702684000000005,-5.8702684000000005
4304,-2.3128965,0.011703999999999999,-0.011704000000000003,0.18025200000000002,-0.180252,0.020788500000000005,-0.020788390000000004,0.019974,-0.019974,0.028606399999999997,-0.028606499999999997,4.08356,-4.08356,0.00158258,-0.00158258,0.0014918,-0.0014918000000000002,0.0015,-0.0015,6.199322,-6.199521999999999
4305,-2.2908964999999997,0.018864,-0.018864000000000002,0.210594,-0.21059400000000003,0.028957399999999998,-0.028953199999999995,0.02791,-0.027910000000000004,0.0335068,-0.0335068,4.6948799999999995,-4.69478,0.00145879,-0.0014587900000000002,0.0021051999999999998,-0.0021052,0.0021822,-0.0021821,8.395914,-8.395514
4306,-2.2688965,0.016755999999999997,-0.016755999999999997,0.33596,-0.33596000000000004,0.041693600000000004,-0.0416936,0.031992,-0.031992,0.0358042,-0.0358042,5.7907399999999996,-5.7907399999999996,0.0018540499999999999,-0.00185404,0.0028115999999999996,-0.0028116,0.0029013999999999997,-0.0029014,11.624850400000001,-11.624850399999998
4307,-2.2468965,0.020428,-0.020428,0.50804,-0.5079800000000001,0.0558785,-0.055878399999999995,0.03719,-0.03719,0.0563326,-0.0563326,7.6807,-7.680899999999999,0.0020628,-0.0020628,0.0039448,-0.0039448,0.0051920000000000004,-0.0051920000000000004,16.179576000000004,-16.179593999999998
4308,-2.2248965,0.021159999999999998,-0.021159999999999998,0.5039,-0.50387,0.053036200000000006,-0.0530363,0.031403999999999994,-0.031404,0.0421042,-0.0421042,7.16974,-7.1695400000000005,0.0018804000000000002,-0.0018804,0.0044772,-0.0044772,0.0036138,-0.0036138000000000003,15.638659200000001,-15.6390614
4309,-2.2028965,0.01612,-0.01612,0.34036,-0.34036,0.031313,-0.0313132,0.031785999999999995,-0.031784,0.030567399999999998,-0.0305674,4.40871,-4.40871,0.0017456999999999998,-0.0017457,0.0023829999999999997,-0.0023831,0.0024814000000000004,-0.0024814,10.3095224,-10.3095224
4310,-2.1808965000000002,0.012316,-0.012316,0.285856,-0.28585,0.025518199999999998,-0.0255163,0.0324,-0.0324,0.0386976,-0.0386974,4.130699999999999,-4.1306899999999995,0.0019521999999999999,-0.0019522,0.0026884000000000005,-0.0026884,0.0021676000000000004,-0.0021676,8.672855999999998,-8.6737678
