,energy,Sb-271-s,Sb-271-p,Sb-271-d,Sb-272-s,Sb-272-p,Sb-272-d,Te-1-s,Te-1-p,Te-1-d,Te-2-s,Te-2-p,Te-2-d
493,1.32648937,0.03462,0.19267,0.0132,0.02327,0.24207,0.0113012,0.02153,0.23182,0.017649,0.01984,0.24111,0.0119536
494,1.3574893699999988,0.04427,0.18486,0.012089999999999998,0.02987,0.22629,0.011404,0.02409,0.24955,0.019272,0.01995,0.20794999999999997,0.014549599999999998
495,1.3894893699999988,0.05426,0.19136,0.013989,0.03796,0.24331999999999998,0.014129399999999999,0.02406,0.25632,0.020822,0.02204,0.17708999999999997,0.017929100000000003
496,1.4214893699999989,0.05314,0.19826,0.015376,0.04066,0.25444,0.0161604,0.0246,0.22394,0.020954999999999998,0.02361,0.16338,0.017069
497,1.4524893699999994,0.05034,0.2087,0.014817999999999998,0.03944,0.23080999999999996,0.014789500000000002,0.02584,0.17963,0.018761,0.02213,0.16604,0.0134535
498,1.4844893699999995,0.04674,0.22735,0.013446,0.03679,0.20499,0.0124803,0.0279,0.16814,0.015967999999999996,0.02044,0.18449,0.0113777
499,1.51548937,0.03765,0.24941000000000002,0.012139,0.03648,0.20247,0.0116946,0.02973,0.20173,0.0140783,0.02149,0.20585000000000003,0.011887
500,1.54748937,0.03041,0.25982,0.011027,0.03844,0.19916,0.0123935,0.02779,0.24239000000000002,0.012327,0.02191,0.22848000000000002,0.013508999999999998
501,1.578489369999999,0.02759,0.27369,0.010581,0.03655,0.19058,0.0135342,0.02398,0.25998,0.011786,0.01819,0.25372,0.014957000000000002
502,1.610489369999999,0.02366,0.31273,0.011388,0.03007,0.18337000000000003,0.013997299999999999,0.0236,0.25758,0.013252,0.01527,0.26937,0.015818
503,1.642489369999999,0.0184,0.33459,0.012178000000000001,0.02595,0.1625,0.013625599999999998,0.02807,0.24336999999999998,0.015493,0.01738,0.26277,0.015654800000000003
504,1.6734893699999995,0.01671,0.31705,0.011599900000000002,0.02856,0.1316,0.013047199999999998,0.03066,0.22747,0.017591,0.02041,0.24285,0.015056900000000002
505,1.7054893699999996,0.01922,0.27646,0.011061999999999999,0.03631,0.12472,0.012982500000000001,0.02789,0.21429,0.019407,0.02016,0.22276,0.015000000000000001
506,1.7364893700000001,0.02158,0.22502,0.011271,0.0388,0.15172000000000002,0.012665399999999999,0.021,0.19584,0.020386,0.01785,0.2032,0.015357100000000002
507,1.7684893700000002,0.02055,0.18334,0.010971,0.03278,0.18436999999999998,0.011184000000000001,0.01496,0.17725000000000002,0.020345000000000002,0.01693,0.18856,0.015368800000000002
508,1.799489369999999,0.01872,0.16435,0.010502,0.03081,0.20218,0.009748,0.01395,0.17518999999999998,0.020498000000000002,0.01725,0.19125,0.0156753
509,1.831489369999999,0.02107,0.16760999999999998,0.010749,0.03595,0.23092000000000001,0.0094283,0.01718,0.19685,0.023196000000000005,0.01878,0.21394000000000002,0.0172488
510,1.863489369999999,0.02693,0.19022,0.011814,0.03763,0.28214,0.010485999999999999,0.02367,0.21887,0.026404,0.02208,0.24639999999999998,0.019281
511,1.8944893699999996,0.03093,0.21721000000000001,0.012690000000000002,0.0338,0.31614,0.013297,0.02902,0.23065,0.025608,0.02326,0.27562,0.01993
512,1.9264893699999996,0.02755,0.25665000000000004,0.012257,0.03313,0.3079,0.017085999999999997,0.02953,0.24126000000000003,0.021143000000000002,0.02113,0.29306,0.018567
513,1.9574893700000002,0.01998,0.32662,0.011468,0.03532,0.27372,0.018579,0.02571,0.24761,0.01663,0.01825,0.28859,0.017369
514,1.9894893700000003,0.01691,0.39727999999999997,0.011591,0.0321,0.24217999999999998,0.017193,0.02013,0.24276999999999999,0.014195,0.01537,0.26349999999999996,0.018893
515,2.0214893700000003,0.01831,0.44633,0.012981,0.0245,0.23220000000000002,0.016349,0.01666,0.22486,0.013707999999999998,0.01557,0.2515,0.021994800000000002
516,2.052489369999999,0.01961,0.46231,0.014169,0.02053,0.23864000000000002,0.015809999999999998,0.0179,0.20612,0.014927,0.02096,0.25640999999999997,0.02393
517,2.084489369999999,0.0195,0.42756000000000005,0.013293999999999999,0.02091,0.23338000000000003,0.013601,0.02236,0.21814,0.017750000000000002,0.02676,0.25295999999999996,0.024416000000000004
518,2.1154893699999997,0.02025,0.37499000000000005,0.011571000000000001,0.02561,0.22577000000000003,0.012011,0.0255,0.27935,0.021411000000000003,0.029,0.25039,0.023814000000000002
519,2.1474893699999997,0.02392,0.34,0.01177,0.03197,0.24178000000000002,0.012584999999999999,0.03093,0.35429999999999995,0.025838,0.02838,0.26791,0.023139
520,2.1784893700000003,0.0269,0.32180000000000003,0.013905,0.0312,0.26085,0.014342999999999998,0.04158,0.37584,0.031752999999999997,0.02614,0.29042,0.023833
521,2.2104893700000003,0.02665,0.31221,0.014966,0.02505,0.25546,0.016092000000000002,0.0439,0.33047000000000004,0.035582,0.02504,0.28759,0.025581
522,2.2424893700000004,0.02591,0.2936,0.015063,0.02345,0.24812999999999996,0.017142,0.03329,0.27528,0.033619,0.02558,0.26796,0.027043
523,2.273489369999999,0.02618,0.27509,0.016832,0.02934,0.24316,0.017997,0.02728,0.24309000000000003,0.030088000000000004,0.02301,0.25944,0.028141999999999997
524,2.305489369999999,0.02548,0.27983,0.019292,0.03367,0.24328,0.020011,0.0287,0.22705,0.028146,0.01958,0.25523,0.028574000000000002
525,2.33648937,0.02137,0.28793,0.02044,0.0299,0.27102,0.02197,0.0259,0.21747,0.024915999999999997,0.02,0.2487,0.02798
526,2.36848937,0.01631,0.28939000000000004,0.021124,0.02419,0.30101,0.022645,0.02113,0.20625,0.021029,0.02054,0.24692999999999998,0.028406
527,2.40048937,0.01428,0.30356000000000005,0.022053,0.02058,0.29619,0.023356000000000002,0.0196,0.19987,0.020776,0.01816,0.25549,0.029687
528,2.4314893700000004,0.01452,0.32389,0.021056000000000002,0.01732,0.27842,0.023652,0.01711,0.21386000000000002,0.022775,0.01627,0.26558000000000004,0.029906999999999996
529,2.4634893700000005,0.015,0.34550000000000003,0.018821,0.01661,0.27501,0.02354,0.01344,0.22858,0.023646999999999998,0.01541,0.25898,0.028789
530,2.4944893699999993,0.01609,0.36434999999999995,0.018681000000000003,0.02038,0.27134,0.024216,0.01141,0.2222,0.025720999999999997,0.01497,0.24654,0.02743
531,2.5264893699999993,0.01862,0.36102,0.020189,0.02479,0.26924,0.025515,0.0113,0.20382,0.029189999999999997,0.01547,0.25528,0.02772
532,2.55748937,0.01975,0.35562000000000005,0.021682,0.0252,0.28741,0.026501,0.01326,0.19484,0.030585,0.01509,0.28378000000000003,0.029552000000000002
533,2.58948937,0.01744,0.36429999999999996,0.023297000000000002,0.02371,0.29647,0.026362,0.01582,0.19468,0.031384,0.01421,0.2983,0.031622000000000004
534,2.62148937,0.01354,0.3536,0.023688,0.02295,0.26964,0.023898,0.01675,0.19519999999999998,0.033689000000000004,0.01549,0.27917000000000003,0.032698
535,2.6524893699999987,0.01181,0.33408000000000004,0.022974,0.02056,0.24601,0.022331000000000004,0.01452,0.20571,0.035898,0.01747,0.24930000000000002,0.032103
536,2.6844893699999988,0.01418,0.32052,0.024189000000000002,0.01767,0.24437,0.024317000000000002,0.01084,0.21733,0.034896,0.01726,0.25138,0.031845
537,2.7154893699999993,0.01895,0.29138000000000003,0.026903999999999997,0.01598,0.26422999999999996,0.025709,0.009788,0.22685000000000002,0.031806,0.01428,0.30541,0.033074
538,2.7474893699999994,0.02279,0.26175000000000004,0.027673000000000003,0.01408,0.29896,0.024575,0.01181,0.25189,0.031030000000000002,0.01103,0.35359999999999997,0.035186
539,2.77848937,0.02228,0.26522999999999997,0.025018000000000002,0.01443,0.30241,0.023159,0.01264,0.27311,0.031251,0.01045,0.3329,0.037436000000000004
540,2.81048937,0.01848,0.2949,0.021895,0.021,0.27587,0.022862999999999998,0.01165,0.29334000000000005,0.030955,0.01252,0.29063,0.037957
541,2.84248937,0.01526,0.32622000000000007,0.022968,0.03083,0.26912,0.027242999999999996,0.01319,0.34077,0.034572000000000006,0.0146,0.29147,0.036842999999999994
542,2.873489369999999,0.01459,0.35126999999999997,0.027377,0.03301,0.28736,0.035559,0.01639,0.36211000000000004,0.040158,0.01518,0.30243,0.036862
543,2.905489369999999,0.0151,0.34701,0.029092,0.02627,0.30561,0.039524000000000004,0.01774,0.3164,0.04017,0.01485,0.28005,0.038043
544,2.9364893699999994,0.01431,0.32083,0.027217,0.02067,0.3167,0.036121,0.0204,0.25666,0.035487,0.01306,0.24817,0.038734
545,2.9684893699999995,0.01366,0.30004000000000003,0.025696999999999998,0.0193,0.32324,0.030996999999999997,0.02567,0.22927,0.032799,0.01051,0.25379,0.038706
546,3.0004893699999995,0.015,0.30962,0.024928,0.02003,0.32031,0.027749000000000003,0.02548,0.22748000000000002,0.03415,0.009673,0.29873,0.038431
547,3.03148937,0.01577,0.35428000000000004,0.025061999999999997,0.02007,0.30134,0.025098000000000002,0.01775,0.22396000000000002,0.036504999999999996,0.01065,0.33402,0.037767999999999996
548,3.06348937,0.01524,0.39139999999999997,0.025962,0.01699,0.27332,0.022047999999999998,0.01101,0.2088,0.039063,0.01154,0.31952,0.034752
549,3.094489369999999,0.01648,0.3849,0.026435999999999998,0.01465,0.25075000000000003,0.020072,0.01042,0.20407999999999998,0.043862,0.0116,0.28028,0.030929
550,3.126489369999999,0.01963,0.3758,0.027901,0.01568,0.2455,0.02065,0.01366,0.22014999999999998,0.04750600000000001,0.01132,0.27271,0.031306
551,3.1574893699999995,0.02342,0.4123,0.030862,0.01585,0.24905000000000002,0.023076,0.01511,0.22335,0.044687000000000004,0.01037,0.29986999999999997,0.034488000000000005
552,3.1894893699999995,0.02539,0.4428,0.033649,0.01441,0.26855,0.026763,0.01326,0.20466,0.038967999999999996,0.009104,0.32650999999999997,0.037606
553,3.2214893699999996,0.02211,0.3979,0.034499999999999996,0.0126,0.32381,0.029409,0.01183,0.2038,0.036476,0.008385,0.33140000000000003,0.039735999999999994
554,3.25248937,0.0177,0.33387,0.035533,0.01086,0.3712,0.029339000000000004,0.01228,0.23056,0.036768999999999996,0.009666,0.31620000000000004,0.040191
555,3.28448937,0.01688,0.31205000000000005,0.03882000000000001,0.01075,0.3801,0.02958,0.01233,0.26557,0.037859000000000004,0.01244,0.27974,0.041243
556,3.315489369999999,0.01752,0.31057999999999997,0.042613000000000005,0.01247,0.38570000000000004,0.032347,0.01055,0.29236,0.039744,0.01405,0.23508,0.04456899999999999
557,3.347489369999999,0.01616,0.2937,0.044351,0.01506,0.3876,0.035424000000000004,0.00837,0.29949,0.040868,0.01459,0.19882000000000002,0.046415
558,3.3784893699999996,0.0129,0.27787,0.042448,0.01743,0.38460000000000005,0.0366,0.007554,0.28923,0.041513,0.01396,0.17647,0.045589
559,3.4104893699999996,0.01044,0.28785,0.037717999999999995,0.01699,0.4002,0.035335,0.008121,0.27042,0.04259400000000001,0.01114,0.17268,0.045182
560,3.4424893699999997,0.009636,0.30059,0.032919,0.01353,0.4055,0.032908,0.008816,0.25261,0.041959,0.009367,0.19021,0.044141
561,3.4734893700000002,0.01008,0.28328,0.030411,0.01126,0.3693,0.031293,0.008546,0.23162,0.038958,0.009782,0.22682000000000002,0.041996
562,3.5054893700000003,0.01167,0.23855,0.031394,0.01132,0.31379999999999997,0.030173,0.007511,0.21447,0.035921,0.009816,0.24992999999999999,0.040878
563,3.536489369999999,0.0139,0.21189,0.035462,0.01179,0.2869,0.032044,0.006961,0.23901,0.035545,0.01007,0.22737999999999997,0.042257
564,3.568489369999999,0.01589,0.2355,0.038441,0.01399,0.31366,0.036639000000000005,0.006919,0.30191999999999997,0.038634999999999996,0.01135,0.19707,0.045593
565,3.600489369999999,0.01508,0.28306,0.037357,0.01789,0.3515,0.038489999999999996,0.007145,0.35224,0.044516,0.01249,0.18797,0.048057
566,3.6314893699999997,0.0111,0.30076,0.035591,0.01779,0.3425,0.037012,0.007937,0.36947,0.049692,0.01199,0.17659,0.049222999999999996
567,3.6634893699999997,0.008604,0.28316,0.037967999999999995,0.01347,0.33408000000000004,0.035453,0.008692,0.37592000000000003,0.050438,0.01073,0.16197,0.052457000000000004
568,3.6944893700000003,0.009189,0.26409000000000005,0.042351,0.01186,0.37617999999999996,0.034656,0.008788,0.3832,0.049218,0.01016,0.15656,0.056275000000000006
569,3.7264893700000004,0.00956,0.25201,0.040593000000000004,0.01447,0.4124,0.033280000000000004,0.009193,0.36379999999999996,0.050103,0.009615,0.15150999999999998,0.055745
570,3.757489369999999,0.008708,0.23998000000000003,0.035953,0.01704,0.4041,0.031801,0.01069,0.30838,0.052979,0.009061,0.15326,0.053189
571,3.789489369999999,0.008384,0.23602,0.035602999999999996,0.01724,0.3747,0.031572,0.01187,0.25637,0.055549999999999995,0.008241,0.1659,0.052539999999999996
572,3.821489369999999,0.009062,0.24175000000000002,0.038146,0.01611,0.34111,0.032105999999999996,0.01098,0.25107999999999997,0.057855000000000004,0.007712,0.16987,0.051562
573,3.85248937,0.01024,0.24694,0.040558000000000004,0.01535,0.31082,0.034658,0.008727,0.28222,0.059724,0.008004,0.16212000000000001,0.053430000000000005
574,3.88448937,0.01178,0.25216,0.04033,0.01649,0.29035999999999995,0.040603,0.007344,0.28686,0.060884999999999995,0.007593,0.15967,0.060475
575,3.9154893700000004,0.01315,0.26528,0.040609,0.01857,0.29071,0.046633999999999995,0.007504,0.24292999999999998,0.062085,0.007083,0.16656,0.067635
576,3.9474893700000004,0.01414,0.26066,0.046499,0.01825,0.31393,0.048585,0.008926,0.19913,0.065837,0.008284,0.17088,0.07150899999999999
577,3.9784893699999992,0.01454,0.22675,0.054357,0.01463,0.36256,0.048318,0.01067,0.18718,0.066608,0.00933,0.16092,0.069934
578,4.010489369999999,0.0136,0.19119,0.060121999999999995,0.01101,0.40763,0.049583,0.01144,0.19535,0.061644000000000004,0.008405,0.14411000000000002,0.066041
579,4.042489369999999,0.01155,0.16732,0.062142,0.01021,0.38277,0.05036,0.01041,0.19155,0.062595,0.006919,0.13979,0.06224300000000001
580,4.07348937,0.009681,0.16557,0.06010700000000001,0.01152,0.31414,0.047999999999999994,0.008769,0.16723,0.06908900000000001,0.006447,0.15776,0.059156
581,4.10548937,0.008622,0.18913999999999997,0.057496000000000005,0.01308,0.27123,0.047896,0.008103,0.15678,0.07234,0.007266,0.19529,0.060984000000000003
582,4.136489369999999,0.008546,0.21354,0.056652999999999995,0.01438,0.26878,0.05369499999999999,0.007576,0.17157,0.07686299999999999,0.00855,0.22579,0.068227
583,4.168489369999999,0.009106,0.22945,0.056926000000000004,0.01475,0.27963000000000005,0.06120899999999999,0.006423,0.18059,0.08480599999999999,0.00941,0.22731,0.073896
584,4.200489369999999,0.00934,0.25725,0.057513,0.01388,0.27254999999999996,0.06665599999999999,0.005817,0.16654,0.088443,0.01017,0.20948000000000003,0.075623
585,4.231489369999999,0.009015,0.27267,0.057191000000000006,0.01199,0.25627,0.066333,0.006202,0.14154,0.08488899999999999,0.01052,0.18259999999999998,0.078783
586,4.263489369999999,0.008434,0.27334,0.057277,0.009595,0.24844,0.059569,0.006571,0.13015,0.077643,0.009674,0.15267,0.08086199999999999
587,4.29448937,0.007416,0.29336,0.057592,0.008296,0.23873,0.052298,0.006692,0.14076,0.07280700000000001,0.00842,0.13278,0.07996799999999998
588,4.32648937,0.006507,0.31042000000000003,0.056341,0.008822,0.22436999999999999,0.050369,0.006214,0.15644,0.073222,0.007992,0.12123,0.077709
589,4.357489369999999,0.006608,0.29696,0.054421,0.01013,0.22331,0.056266,0.005228,0.15336,0.074976,0.008674,0.11483,0.07400200000000001
590,4.389489369999999,0.006644,0.27344999999999997,0.053682,0.0102,0.23064,0.06349099999999999,0.005118,0.14279,0.068939,0.009196,0.11652,0.07025999999999999
591,4.421489369999999,0.006273,0.25448,0.055081,0.00857,0.21981000000000003,0.06303,0.005952,0.14429999999999998,0.05945999999999999,0.009245,0.11992000000000001,0.070856
592,4.4524893699999994,0.006799,0.23923,0.055113,0.007005,0.18907,0.057402999999999996,0.006435,0.14823999999999998,0.057592,0.009071,0.12345999999999999,0.07689599999999999
593,4.4844893699999995,0.00833,0.23023999999999997,0.051064,0.006546,0.17304,0.052654,0.00638,0.14642,0.060835,0.007859,0.13252,0.080765
594,4.51548937,0.009775,0.22069,0.047753000000000004,0.006824,0.18508,0.049879,0.00669,0.14145,0.063029,0.006186,0.14012,0.08063000000000001
595,4.54748937,0.009875,0.20906,0.048306999999999996,0.008032,0.20134999999999997,0.049835000000000004,0.007429,0.13878,0.06669,0.005121,0.13907,0.07576000000000001
596,4.578489369999999,0.008743,0.21478,0.048714,0.009571,0.21438000000000001,0.051795,0.007543,0.13767000000000001,0.073015,0.004871,0.13917000000000002,0.067533
597,4.610489369999999,0.007856,0.23431000000000002,0.048029,0.01032,0.23264,0.054537,0.006899,0.13615,0.074271,0.005621,0.14544,0.064991
598,4.642489369999999,0.006957,0.23083,0.049689,0.01028,0.25667,0.05869099999999999,0.006036,0.13801999999999998,0.067123,0.006694,0.13636,0.06978600000000001
599,4.6734893699999995,0.005406,0.21202,0.057491,0.009847,0.27738,0.065604,0.005204,0.14598,0.06193099999999999,0.006998,0.10877,0.08066999999999999
600,4.70548937,0.004213,0.19741000000000003,0.06759899999999999,0.00965,0.27275000000000005,0.073972,0.005683,0.15625,0.067918,0.006537,0.08867,0.09395
601,4.73648937,0.004373,0.17958,0.070172,0.01016,0.23817000000000002,0.077107,0.007486,0.15841,0.085066,0.006019,0.08514,0.100844
602,4.76848937,0.006435,0.17521,0.067771,0.01083,0.20301999999999998,0.073291,0.007801,0.14434999999999998,0.100813,0.005365,0.09067,0.0941
603,4.80048937,0.008473,0.19723,0.06683900000000001,0.01083,0.19716999999999998,0.068019,0.005934,0.12068000000000001,0.100185,0.004567,0.10175,0.08161
604,4.831489369999999,0.007593,0.22863,0.06721099999999999,0.01074,0.21974,0.064386,0.004492,0.10901,0.086682,0.004362,0.10953,0.075633
605,4.863489369999999,0.005888,0.24391000000000002,0.066722,0.01027,0.23649000000000003,0.063542,0.004343,0.12348999999999999,0.07320499999999999,0.004615,0.10976,0.073088
606,4.89448937,0.005708,0.24022,0.066417,0.008481,0.24245,0.065771,0.004762,0.14053,0.066353,0.004654,0.11359999999999999,0.071346
607,4.92648937,0.005913,0.24352000000000001,0.065232,0.006512,0.25895,0.066881,0.005129,0.13326000000000002,0.067759,0.004485,0.12044,0.073156
608,4.95748937,0.005639,0.25784,0.060492000000000004,0.005568,0.25899,0.060814999999999994,0.004816,0.11205000000000001,0.072865,0.004259,0.11999000000000001,0.07573099999999999
609,4.98948937,0.00534,0.25648,0.059921,0.005039,0.21849000000000002,0.049976999999999994,0.004149,0.09659,0.076071,0.004599,0.11594,0.072867
610,5.02148937,0.005387,0.22698,0.064314,0.004541,0.16234,0.045003,0.003788,0.09359999999999999,0.077408,0.005447,0.11238999999999999,0.067649
611,5.052489369999999,0.006006,0.19007000000000002,0.062388,0.004166,0.11892,0.049295,0.003754,0.09668,0.07616,0.00562,0.10769999999999999,0.066629
612,5.084489369999999,0.006565,0.16634000000000002,0.055876999999999996,0.003873,0.09684000000000001,0.05776,0.003821,0.09817000000000001,0.072802,0.005036,0.10921999999999998,0.07033800000000001
613,5.11548937,0.00628,0.15539999999999998,0.053978000000000005,0.003731,0.10283,0.067412,0.003887,0.09572,0.07177900000000001,0.004431,0.12422,0.080144
614,5.14748937,0.005479,0.14181,0.055268,0.003587,0.1242,0.071339,0.003628,0.08124,0.072157,0.004199,0.13241,0.08530700000000001
615,5.17848937,0.00467,0.1185,0.055949,0.003583,0.12873,0.063718,0.002978,0.06088,0.071422,0.004153,0.11973,0.073854
616,5.21048937,0.004655,0.09960000000000001,0.060254999999999996,0.004223,0.11784000000000001,0.054817000000000005,0.002374,0.05563,0.075304,0.004183,0.10609,0.06428700000000001
617,5.24248937,0.005164,0.09663,0.068662,0.005143,0.11556000000000001,0.055734,0.001994,0.06508,0.086917,0.004366,0.10493000000000001,0.07733899999999999
618,5.273489369999999,0.005485,0.10125,0.070767,0.005551,0.12825,0.058747999999999995,0.002081,0.07374,0.096439,0.004117,0.11657999999999999,0.09557099999999999
619,5.305489369999999,0.005376,0.09969,0.06569499999999999,0.006028,0.14034,0.056648000000000004,0.00303,0.07116,0.09564099999999999,0.003202,0.11755,0.094725
620,5.33648937,0.005,0.08988,0.063994,0.007049,0.13335,0.054436,0.00432,0.06401000000000001,0.084954,0.002393,0.08939,0.082715
621,5.36848937,0.005034,0.08419,0.06448999999999999,0.00721,0.11732,0.054322,0.00446,0.06614,0.071436,0.0022,0.06054,0.074466
622,5.40048937,0.005121,0.08348,0.05917,0.005632,0.10925000000000001,0.052504,0.003486,0.07880999999999999,0.060719,0.002403,0.0513,0.069758
623,5.43148937,0.004497,0.07819999999999999,0.049203,0.00418,0.11748,0.047670000000000004,0.002827,0.08591,0.051185999999999995,0.002335,0.05141,0.064073
624,5.4634893700000005,0.003614,0.07613,0.040910999999999996,0.004441,0.13735,0.042441000000000006,0.003066,0.08735,0.044256000000000004,0.002121,0.05707999999999999,0.060987000000000006
625,5.494489369999999,0.003397,0.07826,0.037719,0.004648,0.13194,0.035482,0.003674,0.10813,0.041846,0.002555,0.07422,0.062986
626,5.526489369999999,0.003807,0.08047,0.03739,0.003652,0.10222,0.029842,0.004079,0.14861,0.043984,0.003144,0.09577,0.067383
627,5.55748937,0.003892,0.09345999999999999,0.042555,0.00263,0.08753,0.037138,0.003985,0.17273,0.056738000000000004,0.003118,0.10081,0.076227
628,5.58948937,0.003528,0.11426,0.061359,0.002483,0.08892,0.0637,0.003152,0.15363,0.078045,0.002991,0.09034,0.0876
629,5.62148937,0.003041,0.12428,0.08399000000000001,0.002786,0.08989,0.095829,0.002075,0.10701999999999999,0.09561399999999999,0.00291,0.08055,0.09498999999999999
630,5.652489369999999,0.002679,0.11351000000000001,0.08509599999999999,0.002891,0.08313999999999999,0.10657900000000001,0.001498,0.0627,0.103417,0.002656,0.06653,0.09378
631,5.684489369999999,0.002379,0.09355000000000001,0.066121,0.002854,0.0668,0.09212499999999998,0.001339,0.038514,0.09457800000000001,0.002339,0.04749,0.080788
632,5.715489369999999,0.002116,0.08142,0.054636,0.002939,0.05672,0.072198,0.001257,0.034978,0.073123,0.001988,0.040260000000000004,0.068405
633,5.747489369999999,0.002324,0.08731,0.064665,0.003413,0.06963,0.064281,0.001348,0.045219999999999996,0.064634,0.002,0.05261999999999999,0.073005
634,5.77848937,0.002862,0.10698,0.081437,0.003713,0.093,0.067256,0.001727,0.060270000000000004,0.071855,0.002703,0.07166,0.08397199999999999
635,5.81048937,0.003065,0.1295,0.08488100000000001,0.00313,0.10688,0.06937,0.002322,0.06903999999999999,0.077438,0.003209,0.07898,0.08520599999999999
636,5.84248937,0.002669,0.13354,0.076473,0.002297,0.10635000000000001,0.070982,0.002597,0.07045,0.078085,0.002966,0.07758000000000001,0.087298
637,5.873489369999999,0.00192,0.11414,0.066851,0.0019,0.09866,0.072134,0.002117,0.06738,0.08074800000000001,0.002283,0.07696,0.089039
638,5.905489369999999,0.001276,0.0983,0.062972,0.001793,0.0986,0.06712,0.001502,0.06516999999999999,0.08525,0.001651,0.07561999999999999,0.08204700000000001
639,5.936489369999999,0.00114,0.09023,0.063209,0.001642,0.11188000000000001,0.060663,0.001399,0.07667,0.08322900000000001,0.00132,0.07027,0.07618899999999999
640,5.9684893699999995,0.001702,0.0885,0.059341000000000005,0.001418,0.14981,0.057659,0.001584,0.09883,0.072409,0.001126,0.06291,0.07199499999999999
641,6.0004893699999995,0.002568,0.09412999999999999,0.051369,0.001274,0.18652999999999997,0.056271,0.001464,0.10491,0.063952,0.0009116,0.05713,0.061958
642,6.03148937,0.002656,0.08123,0.048919,0.001281,0.15445,0.056663,0.001003,0.08116000000000001,0.06103800000000001,0.0007827,0.05242,0.053469
643,6.06348937,0.001935,0.052610000000000004,0.057695,0.001579,0.08416,0.06062000000000001,0.0007457,0.048010000000000004,0.061560000000000004,0.001087,0.048100000000000004,0.060579
644,6.094489369999999,0.00135,0.033228,0.06709000000000001,0.001812,0.043091000000000004,0.062729,0.0008752,0.026563999999999997,0.06489600000000001,0.001567,0.04196,0.077696
645,6.126489369999999,0.001074,0.023051000000000002,0.064628,0.001391,0.027552,0.058151999999999995,0.0008837,0.015971,0.065698,0.001549,0.030568,0.08626600000000001
646,6.1574893699999995,0.0008982,0.018692,0.055494,0.0008224,0.024065,0.052036,0.0005564,0.013933000000000001,0.060811000000000004,0.001104,0.020318,0.07705899999999999
647,6.1894893699999995,0.0008634,0.019936,0.047252,0.0006804,0.028758000000000002,0.047277,0.0002662,0.018448,0.05231000000000001,0.0007377,0.016489999999999998,0.05939
648,6.22148937,0.001141,0.02121,0.04349,0.0008899,0.032990000000000005,0.041906,0.0002101,0.021002,0.043396000000000004,0.0005644,0.016387,0.047546000000000005
649,6.25248937,0.001524,0.019488,0.041595,0.001327,0.031599,0.038626,0.0003231,0.017517,0.037236,0.0005732,0.016347,0.042456
650,6.28448937,0.001506,0.021676,0.045539,0.001808,0.028527,0.049124999999999995,0.0005761,0.015647,0.043525999999999995,0.000811,0.016769,0.046965
651,6.315489369999999,0.001347,0.030446,0.064684,0.002341,0.029995,0.07805100000000001,0.0009731,0.020292,0.068869,0.001305,0.020346000000000003,0.07252600000000001
652,6.347489369999999,0.001553,0.035568,0.07960300000000001,0.002707,0.034649,0.09770100000000001,0.001257,0.025392,0.09432199999999999,0.001808,0.025734,0.105004
653,6.37848937,0.00171,0.032892,0.07118899999999999,0.002389,0.03753,0.084646,0.001191,0.025748,0.094347,0.001924,0.029629000000000003,0.10874
654,6.41048937,0.001467,0.029237,0.055791999999999994,0.001513,0.03716,0.057985999999999996,0.0009333,0.023154,0.070968,0.001691,0.031069,0.083002
655,6.44248937,0.00121,0.025831,0.046415,0.0008603,0.033745,0.038912,0.0007278,0.019113,0.045563000000000006,0.001349,0.02921,0.05935700000000001
656,6.47348937,0.001023,0.023636,0.039189999999999996,0.000901,0.028175,0.030143999999999997,0.00086,0.014596000000000001,0.035342000000000005,0.0009518,0.024734,0.054194000000000006
657,6.50548937,0.0008762,0.026472999999999997,0.038364,0.001521,0.026281,0.033268,0.001337,0.01386,0.044359,0.0006741,0.021034,0.063752
658,6.536489369999999,0.001013,0.030925,0.048400000000000006,0.00215,0.028003,0.046924999999999994,0.001598,0.018792,0.066354,0.0007179,0.020561000000000003,0.07797899999999999
659,6.568489369999999,0.001386,0.03591,0.069989,0.002353,0.0307,0.07363,0.001402,0.027929000000000002,0.1004,0.0009438,0.026210999999999998,0.10139
660,6.600489369999999,0.001704,0.042397,0.09412,0.002503,0.037904,0.11351,0.001212,0.03957,0.13036,0.001032,0.035487000000000005,0.13538
661,6.63148937,0.001941,0.04804,0.11233000000000001,0.002836,0.04687999999999999,0.14222,0.00121,0.04907,0.13498,0.0009921,0.042152,0.16167
662,6.66348937,0.002476,0.05164,0.13089,0.002931,0.05184999999999999,0.14261000000000001,0.001322,0.051897,0.12532000000000001,0.001207,0.045930000000000006,0.16312
663,6.69448937,0.003095,0.052129999999999996,0.1419,0.002786,0.05498,0.13058999999999998,0.00158,0.050122999999999994,0.11921,0.001619,0.04753,0.14577
664,6.72648937,0.002995,0.051063,0.13839,0.002967,0.058899999999999994,0.11961,0.001946,0.04781,0.12706,0.001787,0.048367,0.1301
665,6.757489369999999,0.002491,0.05226,0.12813,0.003157,0.056141,0.10969000000000001,0.002113,0.04765,0.13941,0.001758,0.047771,0.12525
666,6.789489369999999,0.002438,0.058079,0.11648000000000001,0.003247,0.048314,0.105144,0.001914,0.050621,0.13809,0.001767,0.044944,0.12938000000000002
